"Sigla","Cod_provincia_ISTAT","nM","mV","nF","fV","vr","logvr","sesso","minn","SE","Coort","Year","Grade","gamlssSE","Regioni","Provincia","TassoOccup_MeanM","TassoOccup_MeanF","TassoOccup_MeanT","ValAgg_Mean","AmmDonne_X2009","AmmDonne_X2010","AmmDonne_X2011","AmmDonne_X2012","AmmDonne_X2013","AmmDonne_X2014","AmmDonne_X2015","AmmDonne_X2016","AmmDonne_X2017","AmmDonne_X2018","AmmDonne_X2019","AmmDonne_X2020","AmmDonne_X2021","AmmDonne_X2022","AmmDonne_Mean","Filter"
"BL",25,860,1397.31002697395,818,1384.96193321662,1.00891583621266,0.00887632482269994,-0.0784520121210263,818,0.0699283601275066,1,1213,5,0.255198061160676,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,870,1116.38288772697,821,1115.91053394581,1.00042329001007,0.000423200448130374,-0.690830661542985,821,0.0698004812759776,7,2122,8,0.707106781186547,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,766,909.279688080868,786,1006.9176536837,0.90303281976869,-0.101996380966831,-0.56169900532528,766,0.0722629373529924,9,2021,5,0.348466026218585,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,811,1310.24944181454,788,1389.26093288846,0.943126961103237,-0.058554370094936,0.846053809874537,788,0.0712470499879096,17,1819,13,0.0486027435904169,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,835,1426.33812230814,777,1309.40234250549,1.08930469727043,0.0855396002886783,-0.352696317695732,777,0.0717496003334175,18,1213,6,0.138675049056307,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,865,1309.2303706311,793,1309.55045416441,0.999755577547782,-0.00024445232825393,-0.357750360196809,793,0.0710220824228435,18,1415,8,0.218465724376326,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,822,1346.8671281052,776,1208.05111803047,1.11490905310451,0.108772834862927,-0.162322738716032,776,0.0717958158617738,4,1516,5,0.239928717484348,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"BL",25,819,1344.43961373905,793,1269.66676393259,1.05889171232211,0.057222806737561,-0.182549392072586,793,0.0710220824228435,7,1819,5,0.333333333333333,"Veneto","Belluno",73.9980524666666,62.471568,68.2500124666667,27466.595,19.3,20.4,19.9,21.3,21.4,25,24.5,25.5,27.6,27.7,30,30.9,30,31.5,25.3571428571429,1
"TV",26,3636,1447.54924229353,3604,1252.12323021884,1.15607570194231,0.145031254215333,1.15902947391125,3604,0.0333148302326385,1,2021,13,0.120436456641214,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3464,1412.85622623659,3650,1217.18165633277,1.16076036710359,0.149075279261677,-0.0409610329869677,3464,0.0339813833015292,2,2122,13,0.12747548783982,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4328,1343.36998658877,4232,1523.30020971288,0.881881311394278,-0.125697799610558,-0.0109951925952071,4232,0.0307437730950673,2,1617,8,NA,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3451,1605.27519807978,3510,1614.42675638169,0.994331388360766,-0.00568473919430106,-0.638655417302943,3451,0.0340453274824098,12,2021,2,0.13113263207824,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3378,2276.18981025499,3424,2230.03002301252,1.02069917748466,0.0204878605924287,-0.617726622977254,3378,0.0344112281509068,13,2122,2,0.131619813813466,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3954,1467.83166970033,3806,1224.23629583234,1.19897741530557,0.181469039592383,1.1083960131328,3806,0.0324187006099573,5,2122,10,0.0767906074932591,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4117,1356.4192779298,4107,1329.84321700085,1.01998435649346,0.0197872904074527,-1.04227551341362,4107,0.0312081226588987,6,1718,5,0.0194883402011989,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3941,1403.41172034305,3520,1194.09360599341,1.17529456091133,0.161518806315901,1.53090776389045,3520,0.0337099931231621,18,1617,10,0.866025403784439,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4327,1395.62492269908,4140,1302.2547957277,1.07169881599031,0.0692450679403791,-0.835336029503716,4140,0.0310834936080105,8,2223,8,0.136669886602132,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3977,1464.23546673818,3878,1522.46908039782,0.961750544290574,-0.039000171412202,-0.038273676069982,3878,0.0321163434284482,1,1213,5,0.102341526817944,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3941,1513.2288305616,3866,1258.08702651091,1.20280139503408,0.184653331953711,0.240728088227913,3866,0.0321661491085563,6,2223,10,0.0815161344415443,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4301,1367.17632566225,4023,1473.64698757178,0.927750225930997,-0.0749927355157287,-0.0728510375019656,4023,0.0315322513226935,1,1516,8,0.0840793941722969,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3981,1665.17602767401,3815,1851.82933771779,0.8992059871598,-0.106243141546594,0.0936394027827189,3815,0.0323804384098186,8,1617,2,NA,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3963,1335.60350023427,3757,1143.01632727958,1.16849030793205,0.155712580509701,0.658641243959247,3757,0.0326294233073664,1,1718,10,0.0189175706776184,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4427,1330.3606010827,4318,1337.64949653608,0.994550967594838,-0.00546393253441339,-1.38540525601431,4318,0.0304360771763718,7,2122,8,0.191353499095683,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4277,1522.49100657383,4100,1652.1756688766,0.921506735182131,-0.0817451929655656,-0.073727021389506,4100,0.0312347523777212,4,1213,2,0.0939860846078218,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4184,1534.03200977084,4104,1533.53102045311,1.00032669004477,0.000326636693193558,0.125969439572805,4104,0.0312195270527231,5,1314,2,0.0884558598773824,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3718,1504.32403583666,3452,1169.50544421603,1.28629075074128,0.251762689484504,-0.580236447308446,3452,0.0340403958784899,15,1415,10,0.0567145782206688,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3966,1377.0617337035,3852,1282.9169007891,1.07338342246212,0.0708157366895188,0.445540541596328,3852,0.0322245496348555,2,1819,10,0.137385020561355,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4162,1749.47905599722,4098,1863.13751238172,0.938996206329823,-0.0629438398993697,0.644411698688925,4098,0.0312423733983001,7,1516,2,0.0759899936307249,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3531,1491.09630350365,3693,1320.69746336503,1.12902185766637,0.121351645180622,1.1543560466075,3531,0.0336574443879821,17,1819,13,0.0194433331745791,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4174,1634.77036936279,3756,1419.0789964082,1.15199391542016,0.141494280506416,-1.19143457970452,3756,0.0326337666582419,18,1213,6,0.097385823206812,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4601,1272.97691693752,4296,1265.6367567019,1.00579957890505,0.00578282608895337,0.0646552764362218,4296,0.0305139098848677,4,1819,8,0.0189873076485251,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4288,1572.82863332138,3986,1563.83904354076,1.005748411141,0.0057319520712235,0.344746614552798,3986,0.0316782621528642,18,1415,8,0.0919293509315016,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3340,2215.68450240655,3271,2393.61599414503,0.92566414488635,-0.0772438046326996,0.0154648552507584,3271,0.0349695242258118,14,2223,2,0.116645067727915,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4457,1318.87137064756,4357,1349.16341995331,0.977547531412612,-0.0227083628187489,-0.766110518832533,4357,0.0302995525925348,6,2021,8,0.0396044411359635,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4079,1491.47557149904,4007,1549.17717488568,0.96275338655767,-0.0379579887054896,0.532635305743524,4007,0.0315951429360588,5,1617,5,NA,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3918,1735.63941828016,3893,1782.30817644199,0.973815550655782,-0.0265333663162855,0.189803229001483,3893,0.032054410459402,6,1415,2,0.142857142857143,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4105,1497.91599767218,3792,1544.52756081406,0.969821475301282,-0.0306432705044194,-0.357773401993241,3792,0.0324784901230815,9,1718,2,0.0212564285475538,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4092,1541.94283790146,4054,1424.43894818537,1.0824913485171,0.0792651887305584,-0.437564464882409,4054,0.0314114600488044,7,1819,5,0.130421316662226,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3684,1253.76954935108,3662,1154.51011132103,1.08597537349974,0.082478544919215,-0.721795618739683,3662,0.0330499514372633,10,2122,5,0.128569260108351,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3769,1512.14600713332,3654,1488.81240457335,1.01567262771877,0.0155510804210645,-0.230154919165266,3654,0.0330861111323643,11,2223,5,0.131558702896054,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4607,1480.12912707604,4200,1567.4874813825,0.944268547376585,-0.0573446751397111,-0.325759076559855,4200,0.0308606699924184,3,1718,8,0.0199913717810478,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3644,1289.15037580906,3548,1167.2545305222,1.10442953280492,0.0993289417566356,0.402138479964066,3548,0.0335767138936537,17,1516,10,0.358870281282637,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3835,1511.66977634931,3762,1518.65640367029,0.995399468040239,-0.00461114697591041,-0.283039720120456,3762,0.0326077325363012,10,1819,2,0.192980256270803,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4177,1498.39823844886,4021,1523.34468820705,0.983623896842708,-0.0165116736498369,-0.0531018465361687,4021,0.0315400922407116,4,1516,5,0.0769573379596001,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3925,1116.80237943428,3673,1120.539499486,0.996664892176102,-0.00334068169241532,-1.12570428406979,3673,0.0330004248832056,9,2021,5,0.123853051857161,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4147,1337.79813917198,4144,1356.41607613519,0.986274169636609,-0.0138209005199432,0.163503802057369,4144,0.03106848830006,17,1314,8,0.0717037108644414,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3983,1485.28411483745,4028,1497.38295408213,0.991920010033709,-0.00811280999510895,-0.0942180276970778,3983,0.0316901899583021,2,1314,5,0.0876260845624111,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3637,1429.74123358884,3616,1205.83196020464,1.18568862061527,0.170323720248744,0.47959564894693,3616,0.033259505261887,3,2223,13,0.147575690382985,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,3955,1655.93472233247,3669,1528.61675195476,1.08328966054762,0.0800023935202706,0.0112166400678303,3669,0.0330184087673106,3,1415,5,0.148258815348371,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"TV",26,4034,1415.59093455625,3995,1419.56306357786,0.997201865050223,-0.00280205704745664,-0.367053308668807,3995,0.0316425593853527,15,1213,8,0.0947976810739458,"Veneto","Treviso",75.3331810666667,55.970537,65.7309233333333,28025.2670769231,18.6,18.7,18.9,20,21.8,32.3,33.1,33.8,35.8,36.6,39.3,39.3,37.9,38.6,30.3357142857143,1
"VE",27,2734,1708.88744538017,2737,1593.93119014211,1.07212121573944,0.0696391306399924,-0.102125187586333,2734,0.0382499384415549,3,1415,5,0.100508909139073,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3201,1622.56710031892,3137,1627.20768117069,0.997148132407765,-0.00285594191474623,-0.0200152324312447,3137,0.0357085928337659,10,1819,2,0.236038737740833,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2797,1892.56372927319,2732,1944.74704642918,0.97316704131172,-0.0271995349515066,0.578398732674326,2732,0.038263936589669,6,1415,2,0.100080096128179,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2839,1742.86429666348,2807,1435.86591955008,1.21380713403213,0.193761811838601,1.11282623260082,2807,0.0377492901430698,17,1819,13,0.0253035591243309,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3473,1424.31405090892,3422,1381.20454561878,1.03121152868117,0.0307343524495953,0.0470490315951071,3422,0.0341892829975679,15,1213,8,0.0858328643744181,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3151,1657.85961936532,3018,1344.50224894274,1.23306570938724,0.209503515047088,0.830053208815659,3018,0.0364057831539307,6,2223,10,0.0793215810167078,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2873,1752.03671641996,2630,1692.86074860646,1.03495619345077,0.0343591006532559,-0.362524231180635,2630,0.0389988787983516,12,2021,2,0.15922630652019,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3034,1330.26160766607,2833,1292.17123228229,1.02947780791908,0.029051691079574,2.15211981291357,2833,0.0375756678635263,1,1718,10,0.021017231855321,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2544,2383.02997073854,2386,2495.94176360116,0.954761848008942,-0.0462933434128526,0.14925348519876,2386,0.0409444249516171,13,2122,2,0.176452631421385,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3869,1288.09661455952,3557,1299.60230377292,0.991146761451562,-0.00889266131676314,0.00260456700742512,3557,0.0335342087180173,7,2122,8,0.190940653956493,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2651,2296.11378258836,2586,2420.01659085039,0.948800843460956,-0.0525563617625156,0.0232657984169277,2586,0.0393292564117281,14,2223,2,0.152539825188042,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2316,1670.59697048178,2075,1330.00504407365,1.25608318398924,0.227998295143738,-0.0453378162719285,2075,0.0439057039958761,15,1415,10,0.0912623639199408,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3774,1332.43082890728,3512,1310.67139967509,1.01660174261648,0.0164654401906003,0.33855899733135,3512,0.0337483653531414,4,1819,8,0.0240725704698793,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2801,1711.529892377,2449,1426.72542480915,1.19962107818044,0.182005738745721,0.32731155620886,2449,0.0404143504504977,18,1617,10,0.516397779494322,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3542,1452.22262239313,3403,1496.50300012316,0.970410765814442,-0.0300358272109902,0.0653096370248796,3403,0.0342845948070179,1,1516,8,0.0778556140469302,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3691,1332.68710120227,3451,1312.28332263386,1.01554830288284,0.0154286665228891,0.179421482140249,3451,0.0340453274824098,8,2223,8,0.156220235260231,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2502,1618.64678976605,2184,1144.482628518,1.41430437599743,0.346637803147876,0.450414098976079,2184,0.0427960492510913,17,1516,10,0.516397779494322,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3098,1971.43527140012,2890,2133.06494090459,0.924226559442713,-0.0787980431935684,0.822232326617863,2890,0.0372032665902162,8,1617,2,NA,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3345,1869.1749262058,3090,1924.88076712314,0.971060108309669,-0.0293669090952524,0.870377581350333,3090,0.0359791381480577,7,1516,2,0.082475757088289,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3300,1482.87285443915,3127,1507.34453518195,0.983765038336211,-0.0163681926215344,-0.0379453449822914,3127,0.0357656444643833,4,1516,5,0.0805436264478351,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3504,1388.62943500426,3391,1349.34578006049,1.02911311209052,0.0286973750969022,-0.415867487191299,3391,0.0343452040378429,6,1718,5,0.0233824631978995,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,3057,1243.63970687868,2961,1233.42114337537,1.00828473190864,0.00825060189302188,-0.819843123172219,2961,0.0367545230946648,9,2021,5,0.143782776388616,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2983,1548.84092957864,2923,1595.280208931,0.970889578462538,-0.0295425365574176,0.808992294717543,2923,0.0369926623083497,5,1314,2,0.0812555102423203,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
"VE",27,2931,1233.3105890313,2968,1273.71581709775,0.968277674247217,-0.0322363792790018,-0.811670026525985,2931,0.0369421431146753,10,2122,5,0.155370024834561,"Veneto","Venezia",73.3241131333333,54.8616599333333,64.0511778,26922.6411538462,17,18.6,17.5,19.9,22.5,27.6,29.8,34.2,36.6,37.2,37.2,37.1,35.6,35.9,29.05,1
