"Sigla","Cod_provincia_ISTAT","nM","mV","nF","fV","vr","logvr","sesso","minn","SE","Coort","Year","Grade","gamlssSE","Regioni","Provincia","TassoOccup_MeanM","TassoOccup_MeanF","TassoOccup_MeanT","ValAgg_Mean","AmmDonne_X2009","AmmDonne_X2010","AmmDonne_X2011","AmmDonne_X2012","AmmDonne_X2013","AmmDonne_X2014","AmmDonne_X2015","AmmDonne_X2016","AmmDonne_X2017","AmmDonne_X2018","AmmDonne_X2019","AmmDonne_X2020","AmmDonne_X2021","AmmDonne_X2022","AmmDonne_Mean","Filter"
"MC",43,1322,1723.79427763443,1311,1423.22760346038,1.2111866530998,0.191600584072793,-0.526332040261754,1311,0.0552368176666107,6,2021,8,0.403112887414928,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1318,1595.66346659022,1370,1612.5444810398,0.989531442606355,-0.0105237381873174,0.553236871763096,1318,0.055089938879124,1,1718,10,0.0311293404597159,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1173,1574.02794615263,1233,1540.89740717991,1.02150080778794,0.0212729260612699,1.898424457255,1173,0.0583957162473784,10,1819,2,0.414039335605412,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1231,1775.20638159925,1173,1583.04376915927,1.12138806025688,0.114567257474795,0.75444713172103,1173,0.0583957162473784,2,1314,5,0.0793528901085198,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1382,1825.47817401472,1332,1383.44304517968,1.31951812571917,0.277266613675665,-0.000422350086211803,1332,0.0547996624351191,8,2223,8,0.237170824512628,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1253,1938.87804241243,1250,1684.02134586433,1.15133816276972,0.140924885694122,1.36395384288487,1250,0.0565685424949238,8,1617,2,NA,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1309,1717.83569073155,1175,1440.24521392225,1.19273834353064,0.176251792598049,2.52218767590156,1175,0.0583459965991578,9,1718,2,0.0384214887488287,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1251,1688.19596095706,1303,1515.01436200707,1.11431020278947,0.108235561261093,1.53691453814278,1251,0.0565459286453314,18,1415,8,0.103701164626372,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1273,1801.81942224648,1244,1379.46507346661,1.3061725569597,0.267101148435441,4.2564145338524,1244,0.0567047977123743,17,1314,8,0.0993173981648295,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1043,2556.95511239983,1073,2320.18333615408,1.10204873578578,0.0971709346038097,2.06705126834212,1043,0.0619281122222632,14,2223,2,0.272352389700961,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1189,1665.3609561352,1132,1464.55738201795,1.13710871051059,0.128488821904657,0.71954641433332,1132,0.0594438298277764,1,1516,8,0.0952092811601475,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1209,1576.42509700439,1255,1306.9097212742,1.20622340728128,0.187494327650873,-0.417311306509679,1209,0.0575197308543051,6,1718,5,0.0381206051393203,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1070,1663.26107577424,1116,1506.78285321286,1.10384921903493,0.0988033615663072,1.06146199589588,1070,0.0611417840515743,13,2122,2,0.266605385115434,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1135,1767.16265379403,1250,2259.98116997118,0.781936892782414,-0.245981241459962,0.200366529734237,1135,0.0593652177195525,18,1617,10,0.5,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1152,1805.76264795641,1218,1639.36443595017,1.10150166025152,0.0966743945233274,1.29408837560124,1152,0.058925565098879,10,2122,5,0.272352389700961,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1267,1826.25468270422,1210,1858.9397250707,0.9824173737719,-0.0177390367172378,0.90520932379191,1210,0.0574959574576069,4,1213,2,0.0861253877644821,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1398,1660.9422840442,1415,1321.20299413944,1.25714389947023,0.228842401552554,0.386121401177367,1398,0.053490469515994,3,2223,13,0.22160131510698,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1354,1572.40024568024,1364,1383.69249407302,1.1363798332473,0.127847624665931,-0.175905450394207,1354,0.0543526425198644,2,2122,13,0.537086155529574,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1331,1525.97046997465,1404,1295.25881290865,1.17812012145118,0.163920050702367,-0.165686723902217,1331,0.0548202444686843,6,2223,10,0.465474668125631,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1154,1774.25171082148,1124,1439.47847876476,1.23256563887221,0.209097882208068,1.01577705466884,1124,0.0596549986271894,11,2223,5,0.223088588947347,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1176,1802.32469768889,1168,1508.19164953601,1.1950236551458,0.178165980288638,0.995483281697067,1168,0.0585205735980653,17,1516,10,0.353553390593274,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"MC",43,1351,1625.73909604165,1402,1371.63117906502,1.18525965350966,0.169961867470286,0.0859694385862189,1351,0.0544129561790943,17,1819,13,0.0319201094502265,"Marche","Macerata",71.5615906666667,55.0487222666667,63.3055554,22605.8756153846,21.5,21.9,22.6,22.4,22.3,30.7,31.3,31.8,31.2,31.1,34.6,35.6,34.3,35.7,29.0714285714286,1
"AP",44,815,1606.49475206176,830,1400.91787259972,1.14674441912897,0.1369269877983,1.97455722233273,815,0.0700569444104059,4,1516,5,0.140135805191978,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,935,1457.16732693372,929,1296.0005977611,1.12435698675683,0.117211304922245,2.13392804138849,929,0.0656178714924787,15,1213,8,0.104618239693445,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,841,1799.87871194076,777,1704.74150528181,1.05580740913751,0.0543057909405375,0.553230996807792,777,0.0717496003334175,6,1415,2,0.0976077155162467,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,673,2602.66709252551,713,2223.18688038209,1.17069199872131,0.157595025869482,1.76199616568378,673,0.07709433444917,14,2223,2,0.322748612183951,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,759,1679.97292636499,694,1263.87457409028,1.32922440312103,0.284595616584231,1.39079030091011,694,0.0759189618001123,13,2122,2,0.356348322549899,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,729,1836.49118247079,749,1689.15024965745,1.08722784301942,0.0836311933681321,0.832105282526967,729,0.0740740740740741,12,2021,2,0.372677996249965,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,921,1731.17052768713,839,1523.39175267289,1.13639221470752,0.127858520136277,0.0925443439913978,839,0.0690476679759725,6,2021,8,0.478713553878169,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,889,1547.89630366813,920,1417.28444257849,1.09215642052207,0.0881541093008479,-0.0563086668456643,889,0.0670778470905538,15,1415,10,0.0743514846849328,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1005,1418.76880952006,868,1361.41391873563,1.04212891464904,0.0412656541518452,0.0398798067199765,868,0.0678844233302131,1,2021,13,0.591607978309962,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1008,1557.93240153754,1037,1289.12180044356,1.20852226764104,0.189398346842732,-0.302283950096467,1008,0.0629940788348712,3,2223,13,0.456435464587638,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1012,1619.08013177219,857,1358.96870715934,1.19140354243812,0.175132059548737,0.799985598353486,857,0.0683186985685155,2,1819,10,0.474341649025257,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,844,1755.11902758865,846,1519.23401931559,1.15526574923547,0.144330403426209,2.27100141510822,844,0.0688428390821514,3,1415,5,0.104184172198538,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,814,1966.489854711,771,1695.68491969947,1.15970239038248,0.148163412186023,2.88415385184545,771,0.072028240606562,8,1617,2,NA,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,817,1588.82466284283,756,1366.69934060231,1.16252683793835,0.15059594461147,3.52125839904288,756,0.0727392967453308,6,1718,5,0.0480730066396304,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,859,1905.85502302417,800,1694.60510836845,1.12466026073715,0.11748099959222,-0.976651042427989,800,0.0707106781186548,7,1516,2,0.136106103298346,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,768,1599.20048003921,783,1577.97430084692,1.01345153668275,0.0133618679893583,1.38185425289724,768,0.0721687836487032,9,2021,5,0.348991220226056,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,943,1712.80522453445,834,1496.98991429545,1.144166175188,0.13467614044015,3.23980675367108,834,0.0692543361064444,18,1415,8,0.108787563138244,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1024,1447.7057084481,922,1098.9738342507,1.31732500204172,0.275603166836472,-0.170126412689478,922,0.0658664921938784,5,2122,10,0.302108989058322,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1053,1757.69893654299,936,1392.4487702036,1.26230779483972,0.232941628866322,-0.261653682210034,936,0.0653720450460613,17,1819,13,0.0391038257550799,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1001,1752.70089200194,915,1386.71437528545,1.26392350381538,0.234220774759908,-0.0609302418608401,915,0.0661179604907286,18,1617,10,NA,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,740,2020.06369043798,768,1858.21588521034,1.08709849405325,0.0835122149387019,1.87757360639417,740,0.0735214622093808,11,2223,5,0.311804782231162,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,887,1731.32409072386,841,1377.18824003674,1.25714411464745,0.228842572716088,1.2003921692417,841,0.0689655172413793,8,2223,8,0.418330013267038,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,949,1488.80919214744,928,1444.1344091411,1.03093533588256,0.0304664832643208,0.487813654382875,928,0.0656532164298613,3,1718,8,0.050749804144996,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,924,1502.80464476549,822,1277.57293983154,1.1762965525582,0.162370988229477,1.44956638588645,822,0.0697580106415156,18,1213,6,0.103668348288094,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,877,1568.97819219973,776,1274.59019880456,1.23096677949609,0.207799860238734,4.02446057690842,776,0.0717958158617738,2,1617,8,NA,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,934,1638.25281300519,837,1327.73764602267,1.23386786381533,0.210153840183586,-0.730555469176125,837,0.0691301129820284,7,2122,8,0.774596669241483,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,916,1806.6272680397,781,1473.93442598489,1.22571753274064,0.203526413530151,2.76048469585939,781,0.0715656266964513,1,1516,8,0.146396135691389,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,829,1736.88123585487,764,1799.61059339421,0.965142816023871,-0.0354791927138021,0.52619930679567,764,0.0723574605292422,1,1213,5,0.156173761888606,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1012,1865.23739915686,862,1619.452596076,1.15177029798613,0.141300148282788,0.258096896541408,862,0.0681202703290172,1,1718,10,0.0391720539455348,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,888,1428.35637295413,884,1336.13257024201,1.06902294335615,0.0667450942598818,0.210036054210802,884,0.0672672793996312,4,1819,8,0.0448814647171323,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1458,1990.88271574796,1378,1619.54787471139,1.22928302820486,0.206431095531314,0.369504261100843,1378,0.0538772458440365,2,1314,5,0.102261998512983,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,772,1690.26725537364,747,1615.28999498257,1.04641721339448,0.0453721516949,1.57322531309837,747,0.0731761733264602,10,2122,5,0.381385035698237,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1018,1519.08712347884,892,1194.76020588347,1.27145775026508,0.240164077066132,0.233875906212341,892,0.0669649530182425,6,2223,10,0.255198061160676,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,815,1512.72407610028,766,1663.47409320786,0.909376396228164,-0.094996193252281,-0.324623602226779,766,0.0722629373529924,5,1617,5,NA,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,795,1590.0852850344,808,1338.56163344565,1.18790591729519,0.17219202360846,0.726682422306278,795,0.0709326902131909,9,1718,2,0.0513605687687071,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1003,1574.97025103775,861,1206.84914183419,1.30502661554209,0.266223435618091,-0.704860317022123,861,0.0681598176590997,2,2122,13,0.353553390733468,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,964,1678.46594596284,864,1267.75017409523,1.32397216759267,0.280636435838177,0.448696839788186,864,0.0680413817439772,17,1516,10,NA,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1702,1685.45193798962,1599,1431.23931003108,1.17761713654513,0.163493020979943,4.45555776588709,1599,0.0500156323280355,17,1314,8,0.0758900582423271,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,778,1536.65978758786,755,1380.86327109041,1.11282544750026,0.106902229356518,1.68121744051713,755,0.0727874525246839,10,1819,2,0.516397779494322,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,1500,1659.29232326364,1485,1665.01835703922,0.996560978591395,-0.00344494843541228,2.4614790729288,1485,0.0518999296107682,5,1314,2,0.103751860406824,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,819,1986.72954523573,851,1861.24729675376,1.06741836439512,0.0652429895618326,1.08334539741987,819,0.0698856557814612,4,1213,2,0.165536710135252,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"AP",44,855,1396.54203726488,799,1391.70751875437,1.00347380354375,0.00346778382507051,-0.355840626467018,799,0.0707549137677225,7,1819,5,0.387298334620742,"Marche","Ascoli Piceno",67.326162,51.1742931333333,59.1844958666667,22145.085,18.6,18.5,18.8,18.6,19,26.6,27.2,28.3,28.9,28.8,30,30.3,30.5,30.9,25.3571428571429,1
"MS",45,722,1701.38821196927,682,1467.85978691098,1.15909450421674,0.147639100478439,-0.107795373053691,682,0.0765839581067484,1,2021,13,0.577350269189626,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,605,2072.95952060179,612,1621.18564146176,1.2786688134819,0.245819547299975,1.9209948202915,605,0.0813115628181742,2,1314,5,NA,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,648,1670.20849476433,629,1454.47415197619,1.14832463161687,0.138304038076675,2.42912633509513,629,0.07974522228289,4,1516,5,0.114452239246304,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,682,1905.09643845762,690,1783.78393846491,1.06800851682582,0.0657957150622134,0.603442966720018,682,0.0765839581067484,17,1819,13,0.0531310641351375,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,758,1742.09606621068,721,1508.67316643692,1.15472065452389,0.143858457166429,0.197904256644431,721,0.0744838922723859,6,2021,8,0.866025403784439,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,692,2074.4086399898,616,1839.43826715884,1.12774028736169,0.120215884865547,0.906792597816728,616,0.080582296402538,5,1617,5,NA,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,583,1918.64766202382,566,1752.00518408365,1.095115288159,0.0908596437162334,-1.09544742136833,566,0.0840662703418397,8,1617,2,NA,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,549,1546.16748072636,555,1095.79952400363,1.41099484609854,0.344295020205278,0.970796850967379,549,0.085357919955264,6,1718,5,0.0570757397491414,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,593,1529.57709555155,693,1377.39043865653,1.11048911958722,0.104800566544075,0.522805562151929,593,0.0821301562353182,3,2223,13,0.447213595499958,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,690,1539.97158066342,735,1335.04392895748,1.15349880798752,0.142799765243635,-0.296697396700321,690,0.0761386987626881,15,1213,8,0.170782512765993,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
"MS",45,589,1630.65142829262,573,1367.94910332826,1.19204100819628,0.175666970900621,0.666727045163472,573,0.0835511986288714,3,1415,5,NA,"Toscana","Massa-Carrara",68.6518194,52.1419854666667,60.3957944666667,21260.5334615385,19.8,20.3,21.4,19.4,22.1,25.4,25.7,26.4,31.9,31.9,31.1,32,33.7,36.2,26.95,1
